id,title,genre_ids,overview,release_date,vote_average,vote_count,poster_path,original_language,cast,director
818621,Капитан Волконогов бежал,None,"Captain Fedor Volkonogov works in law enforcement. He is on the good books of the management, and his colleagues respect him. But one day, his life abruptly changes: he is declared a criminal. The Captain manages to run away before he is arrested. Suddenly he turns into an outcast, whom his former colleagues search across the whole city. At night Volkonogov is visited by a messenger from the other world, who warns him that after death he will go hell and be tormented forever. But he has an opportunity to change his fate and get to paradise if he repents, and at least one person forgives him. The Captain embarks on his way to find forgiveness. But he cannot even fathom what tests are awaiting him on this way.",2023-01-05,6.841,66,/lM09TKEl1bYcETEKtXB93QJUc4o.jpg,ru,"['Yura Borisov', 'Timofey Tribuntsev', 'Nikita Kukushkin']",Natalya Merkulova
398,Capote,None,"A biopic of writer Truman Capote and his assignment for The New Yorker to write the non-fiction book ""In Cold Blood"".",2005-09-30,6.975,1534,/tzsxkZMnJvozpHQEl1KzO8KwWu.jpg,en,"['Philip Seymour Hoffman', 'Catherine Keener', 'Clifton Collins Jr.']",Bennett Miller
517814,کفرناحوم,None,"After running away from his negligent parents, committing a violent crime and being sentenced to five years in jail, a hardened, streetwise 12-year-old Lebanese boy sues his parents in protest of the life they have given him.",2018-09-20,8.147,1819,/mFnfTVADj8yOxwzprYOmTPselk8.jpg,ar,"['Zain Al Rafeea', 'Yordanos Shifera', 'Boluwatife Treasure Bankole']",Nadine Labaki
624774,Butt Boy,None,"Detective Fox loves work and alcohol. After he goes to AA, his sponsor, Chip, becomes a suspect in his investigation for a missing kid. Fox believes people are disappearing up Chip’s butt.",2020-08-19,5.146,48,/3CFazTqK7A05D1Cjtc7TPKR0naw.jpg,en,"['Tyler Rice', 'Tyler Cornack', 'Shelby Dash']",Tyler Cornack
167073,Brooklyn,None,"In 1950s Ireland and New York, young Eilis Lacey has to choose between two men and two countries.",2015-10-20,7.315,3149,/cs7W8j5lI7qzRW6tKSj9p1Q0Ze7.jpg,en,"['Saoirse Ronan', 'Domhnall Gleeson', 'Emory Cohen']",John Crowley
636225,Broker,None,,2010-12-31,4.0,1,/17naIlhtWgE3Ai0k6PKpSNvxvSu.jpg,te,"['Ananth Babu', 'Banerjee', 'Chalapathi Rao']",R. P. Patnaik
44369,Boy,None,A poet sells his collection of comic books and action figures in order to afford to hire a male stripper on New Years Eve.,2009-04-19,4.333,24,/fdlSwWWUXiQLOXhJWmojFNCbwU6.jpg,tl,"['Aeious Asin', 'Aries Pena', 'Madeleine Nicolas']",Auraeus Solito
13996,Bottle Shock,None,"Paris-based wine expert Steven Spurrier heads to California in search of cheap wine that he can use for a blind taste test in the French capital. Stumbling upon the Napa Valley, the stuck-up Englishman is shocked to discover a winery turning out top-notch chardonnay. Determined to make a name for himself, he sets about getting the booze back to Paris.",2008-09-05,6.35,213,/DMc4eRfU0RA2SX2oGR3YllEhH7.jpg,en,"['Alan Rickman', 'Chris Pine', 'Bill Pullman']",Randall Miller
33125,Border,None,"It's 1971, and 2000 members of the Pakistani Army—armed with tanks—are at war with just 120 men in a battalion of Indian soldiers based in the Longewala region of Rajasthan in India.",1997-06-13,6.41,67,/sFyftHJ5wXdZXHDKBhQX2mPWZLr.jpg,hi,"['Sunny Deol', 'Jackie Shroff', 'Suniel Shetty']",J. P. Dutta
807196,Boiling Point,None,A head chef balances multiple personal and professional crises at a popular restaurant in London.,2021-07-05,7.221,627,/kdkk7OBnIL1peW2zwcAAp6O54Jo.jpg,en,"['Stephen Graham', 'Vinette Robinson', 'Alice May Feetham']",Philip Barantini
424694,Bohemian Rhapsody,None,"Singer Freddie Mercury, guitarist Brian May, drummer Roger Taylor and bass guitarist John Deacon take the music world by storm when they form the rock 'n' roll band Queen in 1970. Hit songs become instant classics. When Mercury's increasingly wild lifestyle starts to spiral out of control, Queen soon faces its greatest challenge yet – finding a way to keep the band together amid the success and excess.",2018-10-24,7.971,17213,/lHu1wtNaczFPGFDTrjCSzeLPTKN.jpg,en,"['Rami Malek', 'Gwilym Lee', 'Ben Hardy']",Bryan Singer
46705,Blue Valentine,None,"Dean and Cindy live a quiet life in a modest neighborhood. They appear to have the world at their feet at the outset of the relationship. However, his lack of ambition and her retreat into self-absorption cause potentially irreversible cracks in their marriage.",2010-12-26,6.948,3348,/dc8BdKnDY5Iy28KzUGtHIXuqqFK.jpg,en,"['Ryan Gosling', 'Michelle Williams', 'John Doman']",Derek Cianfrance
152584,La Vie d'Adèle - Chapitres 1 et 2,None,"Adèle's life is changed when she meets Emma, a young woman with blue hair, who will allow her to discover desire, to assert herself as a woman and as an adult. In front of others, Adele grows, seeks herself, loses herself, finds herself.",2013-10-09,7.073,4689,/kgUk1wti2cvrptIgUz0VTAtSF6w.jpg,fr,"['Léa Seydoux', 'Adèle Exarchopoulos', 'Salim Kéchiouche']",Abdellatif Kechiche
605437,"Bloody Nose, Empty Pockets",None,A portrait of the lives of a disparate group of patrons and employees at an American watering hole today.,2020-02-16,6.804,28,/lc0IIAGaVgUoKs6PSQIC34HOBkG.jpg,en,"['Peter Elwell', 'Michael Martin', 'Shay Walker']",Bill Ross
487558,BlacKkKlansman,None,"Colorado Springs, late 1970s. Ron Stallworth, an African American police officer, and Flip Zimmerman, his Jewish colleague, run an undercover operation to infiltrate the Ku Klux Klan.",2018-08-09,7.494,7732,/8jxqAvSDoneSKRczaK8v9X5gqBp.jpg,en,"['John David Washington', 'Adam Driver', 'Topher Grace']",Spike Lee
855,Black Hawk Down,None,"When U.S. Rangers and an elite Delta Force team attempt to kidnap two underlings of a Somali warlord, their Black Hawk helicopters are shot down, and the Americans suffer heavy casualties, facing intense fighting from the militia on the ground.",2001-12-28,7.4,5980,/imGygQbmuc7gC1JZiAVhJLsUWXq.jpg,en,"['Josh Hartnett', 'Eric Bana', 'Ewan McGregor']",Ridley Scott
45958,Biutiful,None,"This is a story of a man in free fall. On the road to redemption, darkness lights his way. Connected with the afterlife, Uxbal is a tragic hero and father of two who's sensing the danger of death. He struggles with a tainted reality and a fate that works against him in order to forgive, for love, and forever.",2010-10-20,7.247,1134,/4BLshBMp8INRDhvfuKwxMlHDIIt.jpg,es,"['Javier Bardem', 'Maricel Álvarez', 'Hanaa Bouchaib']",Alejandro González Iñárritu
7972,Before the Devil Knows You're Dead,None,"When two brothers organize the robbery of their parents' jewelry store, the job goes horribly wrong, triggering a series of events that send them and their family hurtling towards a shattering climax.",2007-09-26,7.109,1587,/egIP0s1ws6fGHqTsVqVNcaEa5i2.jpg,en,"['Philip Seymour Hoffman', 'Ethan Hawke', 'Albert Finney']",Sidney Lumet
798286,Beau Is Afraid,None,"Following the sudden death of his mother, a mild-mannered but anxiety-ridden man confronts his darkest fears as he embarks on an epic, Kafkaesque odyssey back home.",2023-04-14,6.743,1161,/wgVkkjigF31r1nZV80uV0xNIoun.jpg,en,"['Joaquin Phoenix', 'Patti LuPone', 'Amy Ryan']",Ari Aster
931418,Bal,None,"This piece is based on several works by Fernand Léger, particularly a painting from 1920 entitled Les disques de la ville, and his epxerimental film  Ballet Mécanique (1924). So in this work I first goth through a phase of sampling ; the collected pictures are then reworked by means of new media. I was looking for a paradoxal picture, regarding its temporal situation. Léger's film 20s grain is still visible, though interferring with frame effects which can be clues about numerical video tools. This can evoke bad encoding, ""low-fi"" pictures that we get used to by watching video hosting websites such as YouTube or DailyMotion. There we get some kind of uchronia, like time collapsing on itself. Some kind of spontaneous meeting of Léger's Modernism with psychedelism, YouTube and pirate TVs. The soundtrack is made of trains and stations recordings — trains being so dear to the Futurists — and popular songs from the 20s.",2009-01-01,0.0,0,,en,[],Jeremy Ledda
43423,باد ما را خواهد برد,None,Irreverent city engineer Behzad comes to a rural Kurdish village in Iran to keep vigil for a dying relative. In the meanwhile the film follows his efforts to fit in with the local community and how he changes his own attitudes as a result.,1999-09-12,7.159,182,/tzrqZungDYA3Djp61NWUm7DtxNI.jpg,fa,"['Behzad Dorani', 'Farzad Sohrabi', 'Noghre Asadi']",Abbas Kiarostami
790496,Babardeala cu bucluc sau porno balamuc,None,"Emi, a school teacher, finds her career and reputation under threat after a personal sex tape is leaked on the Internet. Forced to meet the parents demanding her dismissal, Emi refuses to surrender to their pressure.",2021-04-29,6.4,231,/zUTkjET8VUwvbvSHtn0Lou7xwyZ.jpg,ro,"['Katia Pascariu', 'Claudia Ieremia', 'Olimpia Mălai']",Radu Jude
8961,Bad Boys II,None,"Detectives Marcus Burnett and Mike Lowrey of the Miami Narcotics Task Force are tasked with stopping the flow of the drug Ecstasy into Miami. They track the drugs to the whacked-out Cuban drug lord Johnny Tapia, who is also involved in a bloody war with Russian and Haitian mobsters. If that isn't bad enough, there's tension between the two detectives when Marcus discovers that playboy Mike is secretly romancing Marcus’ sister, Syd.",2003-07-18,6.7,5668,/yCvB5fG5aEPqa1St7ihY6KEAsHD.jpg,en,"['Martin Lawrence', 'Will Smith', 'Jordi Mollà']",Michael Bay
133764,Aurora,None,Lucas is a scientist who works near the European experimental project that focus on advanced ‘human neuron research’. The project is to transfer neuron information from one human mind to another. Lukas is chosen to connect his mind with a comatose woman he named Aurora.,2012-06-01,5.9,64,/2FDPjmAhKcVj0lLZRFjMRjQXV1D.jpg,lt,"['Marius Jampolskis', 'Jurga Jutaitė', 'Rudolfas Jansonas']",Kristina Buožytė
487850,寝ても覚めても,None,"Asako lives in Osaka. She falls in love with Baku, a free-spirit. One day, Baku suddenly disappears. Two years later, Asako now lives in Tokyo and meets Ryohei. He looks just like Baku, but has a completely different personality.",2018-09-01,6.809,186,/nqwfB2GMMjrjAJnQj1hxD97sQXF.jpg,ja,"['Erika Karata', 'Masahiro Higashide', 'Rio Yamashita']",Ryūsuke Hamaguchi
25050,歩いても 歩いても,None,A family gathers together for a commemorative ritual whose nature only gradually becomes clear.,2008-06-28,7.771,396,/4Are9oV8HjZQWnEajk9LYFxRWom.jpg,ja,"['Hiroshi Abe', 'Yui Natsukawa', 'YOU']",Hirokazu Kore-eda
44009,Another Year,None,"During a year, a very content couple approaching retirement are visited by friends and family less happy with their lives.",2010-11-05,7.001,406,/zrkQcAatfBox5x9KZjaYGnKoqu6.jpg,en,"['Lesley Manville', 'Ruth Sheen', 'Jim Broadbent']",Mike Leigh
24684,An Education,None,"Despite her sheltered upbringing, Jenny is a teen with a bright future; she's smart, pretty, and has aspirations of attending Oxford University. When David, a charming but much older suitor, motors into her life in a shiny automobile, Jenny gets a taste of adult life that she won't soon forget.",2009-10-29,6.943,1342,/29kSosB0jW2ThaJmX6ZY1UQ1pHA.jpg,en,"['Carey Mulligan', 'Peter Sarsgaard', 'Dominic Cooper']",Lone Scherfig
668800,David Byrne's American Utopia,None,"A filmed version of David Byrne's Broadway show, a unifying musical celebration that inspires audiences to connect to each other and to the global community.",2020-09-10,7.5,76,/sHVeVCNhlY2asvoGsSMP5HOLbCI.jpg,en,"['David Byrne', 'Chris Giarmo', 'Tendayi Kuumba']",Spike Lee
1359,American Psycho,None,"A wealthy New York investment banking executive hides his alternate psychopathic ego from his co-workers and friends as he escalates deeper into his illogical, gratuitous fantasies.",2000-04-13,7.4,11477,/9uGHEgsiUXjCNq8wdq4r49YL8A1.jpg,en,"['Christian Bale', 'Justin Theroux', 'Josh Lucas']",Mary Harron
340485,American Honey,None,"A teenage girl with nothing to lose joins a traveling magazine sales crew, and gets caught up in a whirlwind of hard partying, law bending and young love as she criss-crosses the Midwest with a band of misfits.",2016-09-30,6.807,877,/pjOOuojMdYIMh4GhGqTKyNFg7C.jpg,en,"['Sasha Lane', 'Shia LaBeouf', 'Riley Keough']",Andrea Arnold
